PC1,PC2
1.7832102692045613,-1.6249892050964863
1.76377096630832,-1.6467151135068583
1.784491387944318,-1.6241379943438112
1.7801573657073073,-1.6653932524169495
1.7780589082910854,-1.6595739757867523
1.8031299780243788,-1.659446721701907
1.785154600495799,-1.6606298877973218
1.7885637671923638,-1.6634922496531803
1.7907817341460561,-1.6647660920495577
1.7954306869492467,-1.6646983301502323
1.81787834239964,-1.6549806369234594
1.8286482723156712,-1.6441816167718664
1.8218963192191608,-1.6961438137708271
1.8238394892974474,-1.6777487933734314
1.7901803033112549,0.47194042768906314
1.8255116754270866,-1.676165419614226
1.8512604638973325,-1.6603401380540381
1.8647531689446843,-1.6532249917766724
1.8959176226812497,-1.657708105278095
1.9210940678328867,-1.6571093894921516
1.9086906329853435,-1.691434651684073
1.9381270687848957,-1.7813973294892644
1.9318413819036349,-1.6412835917950774
1.917697782517802,-1.6828341524167
1.9512816853152966,-1.682490688622457
1.931776643285547,-1.666492212920877
1.9111359405168533,-1.6681146660289878
1.9249018744372308,-1.6873559460485734
1.8966183583858802,-1.6599781168955074
1.9153682388015527,-1.6899349430843635
1.911439387364561,-1.6425348187093125
1.9236097336371316,-1.6845394219457446
1.94393200480135,-1.6460731610946933
1.9654183887172116,-1.6808351753311528
2.0005790077049914,-1.652448423565739
2.0102317174091695,-1.6325924424128828
2.038332315831019,-1.6469663302618538
2.048693213279375,-1.650527533888901
2.048404058128894,-1.6656077656002357
2.0690747384403405,-1.6770957257780785
2.0869940250709575,-1.6704983089264014
2.095286360974241,-1.6499971764871115
2.1059951287639325,-1.6505771644963951
2.140290718506915,-1.6784233711250052
2.128938310507611,-1.6862888981275244
2.1623753195878024,-1.6483058853989325
2.182136788133737,-1.6742680349490506
2.1895148548495493,-1.0202344811649953
2.2190481180405865,-1.6365700372049614
2.246156626522857,-1.6861499694111526
2.2590741450939658,-1.6497173008176678
2.292924610869678,-1.6695214537862395
2.31205482922737,-1.684545696248937
2.3175767592746532,-1.6584471252883473
2.3190947895574405,-1.636194937709872
2.334510873905308,-1.6780379872186728
2.298784597320577,-1.6626653826070823
2.2717664671197624,-1.650631939704971
2.2604889410131324,-1.6763873328747694
2.237472329295402,-1.665453400687598
2.2350396816054405,-1.686555268575344
